Id,ActivityDay,Weekday,StepTotal
4319703577,4/30/2016,Saturday,8221
4319703577,5/1/2016,Sunday,1251
4319703577,5/2/2016,Monday,9121
4319703577,5/3/2016,Tuesday,9648
4319703577,5/4/2016,Wednesday,10429
4319703577,5/5/2016,Thursday,13658
4319703577,5/6/2016,Friday,9426
4319703577,5/7/2016,Saturday,7937
4319703577,5/8/2016,Sunday,3672
4319703577,5/9/2016,Monday,10362
4319703577,5/10/2016,Tuesday,9487
4319703577,5/11/2016,Wednesday,9129
4319703577,5/12/2016,Thursday,17
4388161847,4/12/2016,Tuesday,0
4388161847,4/13/2016,Wednesday,5938
4388161847,4/14/2016,Thursday,8863
4388161847,4/15/2016,Friday,8758
4388161847,4/16/2016,Saturday,6580
4388161847,4/17/2016,Sunday,4660
4388161847,4/18/2016,Monday,11009
4388161847,4/19/2016,Tuesday,10181
4388161847,4/20/2016,Wednesday,10553
4388161847,4/21/2016,Thursday,10055
4388161847,4/22/2016,Friday,12139
4388161847,4/23/2016,Saturday,13236
4388161847,4/24/2016,Sunday,10243
4388161847,4/25/2016,Monday,12961
4388161847,4/26/2016,Tuesday,9461
4388161847,4/27/2016,Wednesday,11193
4388161847,4/28/2016,Thursday,10074
4388161847,4/29/2016,Friday,9232
4388161847,4/30/2016,Saturday,12533
4388161847,5/1/2016,Sunday,10255
4388161847,5/2/2016,Monday,10096
4388161847,5/3/2016,Tuesday,12727
4388161847,5/4/2016,Wednesday,12375
4388161847,5/5/2016,Thursday,9603
4388161847,5/6/2016,Friday,13175
4388161847,5/7/2016,Saturday,22770
4388161847,5/8/2016,Sunday,17298
4388161847,5/9/2016,Monday,10218
4388161847,5/10/2016,Tuesday,10299
4388161847,5/11/2016,Wednesday,10201
4388161847,5/12/2016,Thursday,3079
4445114986,4/13/2016,Wednesday,2961
4445114986,4/14/2016,Thursday,3974
4445114986,4/15/2016,Friday,7198
4445114986,4/16/2016,Saturday,3945
4445114986,4/17/2016,Sunday,2258
4445114986,4/18/2016,Monday,6155
4445114986,4/19/2016,Tuesday,2064
4445114986,4/20/2016,Wednesday,2072
4445114986,4/21/2016,Thursday,3789
4445114986,4/22/2016,Friday,6831
4445114986,4/23/2016,Saturday,4363
4445114986,4/24/2016,Sunday,5002
4445114986,4/25/2016,Monday,3385
4445114986,4/26/2016,Tuesday,6326
4445114986,4/27/2016,Wednesday,7243
4445114986,4/28/2016,Thursday,4493
4445114986,4/29/2016,Friday,4658
4445114986,4/30/2016,Saturday,6222
4445114986,5/1/2016,Sunday,5232
4445114986,5/2/2016,Monday,6910
4445114986,5/3/2016,Tuesday,7502
4445114986,5/4/2016,Wednesday,2923
4445114986,5/5/2016,Thursday,3800
4445114986,5/6/2016,Friday,4514
4445114986,5/7/2016,Saturday,5167
4445114986,5/8/2016,Sunday,7303
4445114986,5/9/2016,Monday,5275
4445114986,5/10/2016,Tuesday,3915
4445114986,5/11/2016,Wednesday,9105
4445114986,5/12/2016,Thursday,687
4558609924,4/13/2016,Wednesday,4978
4558609924,4/14/2016,Thursday,6799
4558609924,4/15/2016,Friday,7795
4558609924,4/16/2016,Saturday,7265
4558609924,4/17/2016,Sunday,9634
4558609924,4/18/2016,Monday,8940
4558609924,4/19/2016,Tuesday,5401
4558609924,4/20/2016,Wednesday,4803
4558609924,4/21/2016,Thursday,13743
4558609924,4/22/2016,Friday,9601
4558609924,4/23/2016,Saturday,6890
4558609924,4/24/2016,Sunday,8553
4558609924,4/25/2016,Monday,8095
4558609924,4/26/2016,Tuesday,9148
4558609924,4/27/2016,Wednesday,9557
4558609924,4/28/2016,Thursday,9451
4558609924,4/29/2016,Friday,7833
4558609924,4/30/2016,Saturday,10310
4558609924,5/1/2016,Sunday,3428
4558609924,5/2/2016,Monday,7891
4558609924,5/3/2016,Tuesday,5267
4558609924,5/4/2016,Wednesday,5232
4558609924,5/5/2016,Thursday,10611
4558609924,5/6/2016,Friday,3755
4558609924,5/7/2016,Saturday,8237
4558609924,5/8/2016,Sunday,6543
4558609924,5/9/2016,Monday,11451
4558609924,5/10/2016,Tuesday,6435
4558609924,5/11/2016,Wednesday,9108
4558609924,5/12/2016,Thursday,6020
4702921684,4/12/2016,Tuesday,7213
4702921684,4/13/2016,Wednesday,6877
4702921684,4/14/2016,Thursday,7860
4702921684,4/15/2016,Friday,6506
4702921684,4/16/2016,Saturday,11134
4702921684,4/17/2016,Sunday,12692
4702921684,4/18/2016,Monday,9105
4702921684,4/19/2016,Tuesday,6708
4702921684,4/20/2016,Wednesday,8793
4702921684,4/21/2016,Thursday,6530
4702921684,4/22/2016,Friday,1664
4702921684,4/23/2016,Saturday,15126
4702921684,4/24/2016,Sunday,15050
4702921684,4/25/2016,Monday,9140
4702921684,4/26/2016,Tuesday,6108
4702921684,4/27/2016,Wednesday,6976
4702921684,4/28/2016,Thursday,9023
4702921684,4/29/2016,Friday,9930
4702921684,4/30/2016,Saturday,10144
4702921684,5/1/2016,Sunday,0
4702921684,5/2/2016,Monday,7245
4702921684,5/3/2016,Tuesday,9454
4702921684,5/4/2016,Wednesday,8161
4702921684,5/5/2016,Thursday,8614
4702921684,5/6/2016,Friday,6910
4702921684,5/7/2016,Saturday,14370
4702921684,5/8/2016,Sunday,12857
4702921684,5/9/2016,Monday,8232
4702921684,5/10/2016,Tuesday,10613
4702921684,5/11/2016,Wednesday,9772
4702921684,5/12/2016,Thursday,2752
5553957443,4/13/2016,Wednesday,4832
5553957443,4/14/2016,Thursday,17022
5553957443,4/15/2016,Friday,16556
5553957443,4/16/2016,Saturday,5771
5553957443,4/17/2016,Sunday,655
5553957443,4/18/2016,Monday,3727
5553957443,4/19/2016,Tuesday,15482
5553957443,4/20/2016,Wednesday,2713
5553957443,4/21/2016,Thursday,12346
5553957443,4/22/2016,Friday,11670
5553957443,4/23/2016,Saturday,4110
5553957443,4/24/2016,Sunday,1807
5553957443,4/25/2016,Monday,10946
5553957443,4/26/2016,Tuesday,11886
5553957443,4/27/2016,Wednesday,10538
5553957443,4/28/2016,Thursday,11393
5553957443,4/29/2016,Friday,12764
5553957443,4/30/2016,Saturday,1202
5553957443,5/1/2016,Sunday,5164
5553957443,5/2/2016,Monday,9769
5553957443,5/3/2016,Tuesday,12821
5553957443,5/4/2016,Wednesday,4249
5553957443,5/5/2016,Thursday,14331
5553957443,5/6/2016,Friday,9632
5553957443,5/7/2016,Saturday,1868
5553957443,5/8/2016,Sunday,6083
5553957443,5/9/2016,Monday,11611
5553957443,5/10/2016,Tuesday,16315
5553957443,5/11/2016,Wednesday,4926
5553957443,5/12/2016,Thursday,3121
5577150313,4/12/2016,Tuesday,8135
5577150313,4/13/2016,Wednesday,5077
5577150313,4/14/2016,Thursday,8596
5577150313,4/15/2016,Friday,12087
5577150313,4/16/2016,Saturday,14261
5577150313,4/17/2016,Sunday,12231
5577150313,4/18/2016,Monday,9893
5577150313,4/19/2016,Tuesday,12574
5577150313,4/20/2016,Wednesday,8330
5577150313,4/21/2016,Thursday,10830
5577150313,4/22/2016,Friday,8700
5577150313,4/23/2016,Saturday,7638
5577150313,4/24/2016,Sunday,15764
5577150313,4/25/2016,Monday,6393
5577150313,4/26/2016,Tuesday,5325
5577150313,4/27/2016,Wednesday,6805
5577150313,4/28/2016,Thursday,9841
5577150313,4/29/2016,Friday,7924
5577150313,4/30/2016,Saturday,12363
5577150313,5/1/2016,Sunday,13368
5577150313,5/2/2016,Monday,7414
5577150313,5/3/2016,Tuesday,11045
5577150313,5/4/2016,Wednesday,5206
5577150313,5/5/2016,Thursday,7550
5577150313,5/6/2016,Friday,4950
5577150313,5/7/2016,Saturday,0
5577150313,5/8/2016,Sunday,0
5577150313,5/9/2016,Monday,3421
5577150313,5/10/2016,Tuesday,8869
5577150313,5/11/2016,Wednesday,3929
6117666160,4/12/2016,Tuesday,0
6117666160,4/13/2016,Wednesday,0
6117666160,4/14/2016,Thursday,0
6117666160,4/15/2016,Friday,14019
6117666160,4/16/2016,Saturday,14450
6117666160,4/17/2016,Sunday,7150
6117666160,4/18/2016,Monday,5153
6117666160,4/19/2016,Tuesday,11135
6117666160,4/20/2016,Wednesday,10449
6117666160,4/21/2016,Thursday,9093
6117666160,4/22/2016,Friday,8206
6117666160,4/23/2016,Saturday,11495
6117666160,4/24/2016,Sunday,7623
6117666160,4/25/2016,Monday,0
6117666160,4/26/2016,Tuesday,9543
6117666160,4/27/2016,Wednesday,9411
6117666160,4/28/2016,Thursday,3403
6117666160,4/29/2016,Friday,9592
6117666160,4/30/2016,Saturday,6987
6117666160,5/1/2016,Sunday,8915
6117666160,5/2/2016,Monday,4927
6117666160,5/3/2016,Tuesday,0
6117666160,5/4/2016,Wednesday,2997
6117666160,5/5/2016,Thursday,9799
6117666160,5/6/2016,Friday,3365
6117666160,5/7/2016,Saturday,7336
6117666160,5/8/2016,Sunday,7328
6117666160,5/9/2016,Monday,3297
6290855005,4/12/2016,Tuesday,4562
6290855005,4/13/2016,Wednesday,7142
6290855005,4/14/2016,Thursday,7671
6290855005,4/15/2016,Friday,9501
6290855005,4/16/2016,Saturday,8301
6290855005,4/17/2016,Sunday,7851
6290855005,4/18/2016,Monday,6885
6290855005,4/19/2016,Tuesday,7142
6290855005,4/20/2016,Wednesday,6361
6290855005,4/21/2016,Thursday,0
6290855005,4/22/2016,Friday,6238
6290855005,4/23/2016,Saturday,0
6290855005,4/24/2016,Sunday,5896
6290855005,4/25/2016,Monday,7802
6290855005,4/26/2016,Tuesday,0
6290855005,4/27/2016,Wednesday,5565
6290855005,4/28/2016,Thursday,5731
6290855005,4/29/2016,Friday,0
6290855005,4/30/2016,Saturday,6744
6290855005,5/1/2016,Sunday,9837
6290855005,5/2/2016,Monday,6781
6290855005,5/3/2016,Tuesday,6047
6290855005,5/4/2016,Wednesday,5832
6290855005,5/5/2016,Thursday,6339
6290855005,5/6/2016,Friday,6116
6290855005,5/7/2016,Saturday,5510
6290855005,5/8/2016,Sunday,7706
6290855005,5/9/2016,Monday,6118
6775888955,4/12/2016,Tuesday,0
6775888955,4/13/2016,Wednesday,4053
6775888955,4/14/2016,Thursday,5162
6775888955,4/15/2016,Friday,1282
6775888955,4/16/2016,Saturday,4732
6775888955,4/17/2016,Sunday,2497
6775888955,4/18/2016,Monday,8294
6775888955,4/19/2016,Tuesday,0
6775888955,4/20/2016,Wednesday,10771
6775888955,4/21/2016,Thursday,0
6775888955,4/22/2016,Friday,637
6775888955,4/23/2016,Saturday,0
6775888955,4/24/2016,Sunday,2153
6775888955,4/25/2016,Monday,6463
6775888955,4/26/2016,Tuesday,7091
6775888955,4/27/2016,Wednesday,0
6775888955,4/28/2016,Thursday,703
6775888955,4/29/2016,Friday,0
6775888955,4/30/2016,Saturday,2503
6775888955,5/1/2016,Sunday,2487
6775888955,5/2/2016,Monday,0
6775888955,5/3/2016,Tuesday,9
6775888955,5/4/2016,Wednesday,0
6775888955,5/5/2016,Thursday,0
6775888955,5/6/2016,Friday,4642
6775888955,5/7/2016,Saturday,1892
6962181067,4/13/2016,Wednesday,5652
6962181067,4/14/2016,Thursday,1551
6962181067,4/15/2016,Friday,5563
6962181067,4/16/2016,Saturday,13217
6962181067,4/17/2016,Sunday,10145
6962181067,4/18/2016,Monday,11404
6962181067,4/19/2016,Tuesday,10742
6962181067,4/20/2016,Wednesday,13928
6962181067,4/21/2016,Thursday,11835
6962181067,4/22/2016,Friday,10725
6962181067,4/23/2016,Saturday,20031
6962181067,4/24/2016,Sunday,5029
6962181067,4/25/2016,Monday,13239
6962181067,4/26/2016,Tuesday,10433
6962181067,4/27/2016,Wednesday,10320
6962181067,4/28/2016,Thursday,12627
6962181067,4/29/2016,Friday,10762
6962181067,4/30/2016,Saturday,10081
6962181067,5/1/2016,Sunday,5454
6962181067,5/2/2016,Monday,12912
6962181067,5/3/2016,Tuesday,12109
6962181067,5/4/2016,Wednesday,10147
6962181067,5/5/2016,Thursday,10524
6962181067,5/6/2016,Friday,5908
6962181067,5/7/2016,Saturday,6815
6962181067,5/8/2016,Sunday,4188
6962181067,5/9/2016,Monday,12342
6962181067,5/10/2016,Tuesday,15448
6962181067,5/11/2016,Wednesday,6722
6962181067,5/12/2016,Thursday,3569
7007744171,4/13/2016,Wednesday,12862
7007744171,4/14/2016,Thursday,11179
7007744171,4/15/2016,Friday,5273
7007744171,4/16/2016,Saturday,4631
7007744171,4/17/2016,Sunday,8059
7007744171,4/18/2016,Monday,14816
7007744171,4/19/2016,Tuesday,14194
7007744171,4/20/2016,Wednesday,15566
7007744171,4/21/2016,Thursday,13744
7007744171,4/22/2016,Friday,15299
7007744171,4/23/2016,Saturday,8093
7007744171,4/24/2016,Sunday,11085
7007744171,4/25/2016,Monday,18229
7007744171,4/26/2016,Tuesday,15090
7007744171,4/27/2016,Wednesday,13541
7007744171,4/28/2016,Thursday,15128
7007744171,4/29/2016,Friday,20067
7007744171,4/30/2016,Saturday,3761
7007744171,5/1/2016,Sunday,5600
7007744171,5/2/2016,Monday,13041
7007744171,5/3/2016,Tuesday,14510
7007744171,5/4/2016,Wednesday,0
7007744171,5/5/2016,Thursday,15010
7007744171,5/6/2016,Friday,11459
7007744171,5/7/2016,Saturday,0
7086361926,4/13/2016,Wednesday,5813
7086361926,4/14/2016,Thursday,8998
7086361926,4/15/2016,Friday,8585
7086361926,4/16/2016,Saturday,31
7086361926,4/17/2016,Sunday,0
7086361926,4/18/2016,Monday,9827
7086361926,4/19/2016,Tuesday,10688
7086361926,4/20/2016,Wednesday,14365
7086361926,4/21/2016,Thursday,9469
7086361926,4/22/2016,Friday,9733
7086361926,4/23/2016,Saturday,2811
7086361926,4/24/2016,Sunday,3520
7086361926,4/25/2016,Monday,10091
7086361926,4/26/2016,Tuesday,10378
7086361926,4/27/2016,Wednesday,11107
7086361926,4/28/2016,Thursday,11575
7086361926,4/29/2016,Friday,7881
7086361926,4/30/2016,Saturday,14560
7086361926,5/1/2016,Sunday,12375
7086361926,5/2/2016,Monday,10052
7086361926,5/3/2016,Tuesday,10288
7086361926,5/4/2016,Wednesday,10988
7086361926,5/5/2016,Thursday,8525
7086361926,5/6/2016,Friday,12461
7086361926,5/7/2016,Saturday,12827
7086361926,5/8/2016,Sunday,10677
7086361926,5/9/2016,Monday,13558
7086361926,5/10/2016,Tuesday,14407
7086361926,5/11/2016,Wednesday,9572
7086361926,5/12/2016,Thursday,1032
8053475328,4/13/2016,Wednesday,16433
8053475328,4/14/2016,Thursday,20089
8053475328,4/15/2016,Friday,20669
8053475328,4/16/2016,Saturday,14549
8053475328,4/17/2016,Sunday,18827
8053475328,4/18/2016,Monday,17076
8053475328,4/19/2016,Tuesday,15929
8053475328,4/20/2016,Wednesday,15108
8053475328,4/21/2016,Thursday,16049
8053475328,4/22/2016,Friday,10520
8053475328,4/23/2016,Saturday,22359
8053475328,4/24/2016,Sunday,22988
8053475328,4/25/2016,Monday,20500
8053475328,4/26/2016,Tuesday,12685
8053475328,4/27/2016,Wednesday,12422
8053475328,4/28/2016,Thursday,15447
8053475328,4/29/2016,Friday,12315
8053475328,4/30/2016,Saturday,7135
8053475328,5/1/2016,Sunday,1170
8053475328,5/2/2016,Monday,1969
8053475328,5/3/2016,Tuesday,15484
8053475328,5/4/2016,Wednesday,14563
8053475328,5/5/2016,Thursday,14990
8053475328,5/6/2016,Friday,13953
8053475328,5/7/2016,Saturday,19769
8053475328,5/8/2016,Sunday,22026
8053475328,5/9/2016,Monday,12465
8053475328,5/10/2016,Tuesday,14810
8053475328,5/11/2016,Wednesday,12209
8053475328,5/12/2016,Thursday,4895
8253242879,4/12/2016,Tuesday,9033
8253242879,4/13/2016,Wednesday,8053
8253242879,4/14/2016,Thursday,5234
8253242879,4/15/2016,Friday,2672
8253242879,4/16/2016,Saturday,9256
8253242879,4/17/2016,Sunday,10204
8253242879,4/18/2016,Monday,5151
8253242879,4/19/2016,Tuesday,4212
8253242879,4/20/2016,Wednesday,6466
8253242879,4/21/2016,Thursday,11268
8253242879,4/22/2016,Friday,2824
8253242879,4/23/2016,Saturday,9282
8253242879,4/24/2016,Sunday,8905
8253242879,4/25/2016,Monday,6829
8253242879,4/26/2016,Tuesday,4562
8253242879,4/27/2016,Wednesday,10232
8253242879,4/28/2016,Thursday,2718
8253242879,4/29/2016,Friday,5937
8378563200,4/13/2016,Wednesday,12386
8378563200,4/14/2016,Thursday,13318
8378563200,4/15/2016,Friday,14461
8378563200,4/16/2016,Saturday,11196
8378563200,4/17/2016,Sunday,2132
8378563200,4/18/2016,Monday,13630
8378563200,4/19/2016,Tuesday,13070
8378563200,4/20/2016,Wednesday,9388
8378563200,4/21/2016,Thursday,15148
8378563200,4/22/2016,Friday,12200
8378563200,4/23/2016,Saturday,5709
8378563200,4/24/2016,Sunday,3703
8378563200,4/25/2016,Monday,12405
8378563200,4/26/2016,Tuesday,16208
8378563200,4/27/2016,Wednesday,7359
8378563200,4/28/2016,Thursday,5417
8378563200,4/29/2016,Friday,6147
8378563200,4/30/2016,Saturday,2946
8378563200,5/1/2016,Sunday,11419
8378563200,5/2/2016,Monday,6064
8378563200,5/3/2016,Tuesday,8712
8378563200,5/4/2016,Wednesday,7875
8378563200,5/5/2016,Thursday,8567
8378563200,5/6/2016,Friday,7045
8378563200,5/7/2016,Saturday,4468
8378563200,5/8/2016,Sunday,2943
8378563200,5/9/2016,Monday,8382
8378563200,5/10/2016,Tuesday,6582
8378563200,5/11/2016,Wednesday,9143
8378563200,5/12/2016,Thursday,4056
8583815059,4/12/2016,Tuesday,5014
8583815059,4/13/2016,Wednesday,5571
8583815059,4/14/2016,Thursday,3118
8583815059,4/15/2016,Friday,1158
8583815059,4/16/2016,Saturday,0
8583815059,4/17/2016,Sunday,0
8583815059,4/18/2016,Monday,3481
8583815059,4/19/2016,Tuesday,5697
8583815059,4/20/2016,Wednesday,5273
8583815059,4/21/2016,Thursday,8538
8583815059,4/22/2016,Friday,8687
8583815059,4/23/2016,Saturday,9381
8583815059,4/24/2016,Sunday,8286
8583815059,4/25/2016,Monday,4503
8583815059,4/26/2016,Tuesday,10499
8583815059,4/27/2016,Wednesday,12474
8583815059,4/28/2016,Thursday,6174
8583815059,4/29/2016,Friday,15156
8583815059,4/30/2016,Saturday,10085
8583815059,5/1/2016,Sunday,3773
8583815059,5/2/2016,Monday,0
8583815059,5/3/2016,Tuesday,0
8583815059,5/4/2016,Wednesday,0
8583815059,5/5/2016,Thursday,1507
8583815059,5/6/2016,Friday,5843
8583815059,5/7/2016,Saturday,6117
8583815059,5/8/2016,Sunday,9217
8583815059,5/9/2016,Monday,9834
8583815059,5/10/2016,Tuesday,8217
8583815059,5/11/2016,Wednesday,8597
8792009665,4/13/2016,Wednesday,1320
8792009665,4/14/2016,Thursday,1219
8792009665,4/15/2016,Friday,2483
8792009665,4/16/2016,Saturday,244
8792009665,4/17/2016,Sunday,0
8792009665,4/18/2016,Monday,0
8792009665,4/19/2016,Tuesday,0
8792009665,4/20/2016,Wednesday,3147
8792009665,4/21/2016,Thursday,144
8792009665,4/22/2016,Friday,4068
8792009665,4/23/2016,Saturday,5245
8792009665,4/24/2016,Sunday,400
8792009665,4/25/2016,Monday,0
8792009665,4/26/2016,Tuesday,1321
8792009665,4/27/2016,Wednesday,1758
8792009665,4/28/2016,Thursday,6157
8792009665,4/29/2016,Friday,8360
8792009665,4/30/2016,Saturday,7174
8792009665,5/1/2016,Sunday,1619
8792009665,5/2/2016,Monday,1831
8792009665,5/3/2016,Tuesday,2421
8792009665,5/4/2016,Wednesday,2283
8792009665,5/5/2016,Thursday,0
8792009665,5/6/2016,Friday,0
8792009665,5/7/2016,Saturday,0
8792009665,5/8/2016,Sunday,0
8792009665,5/9/2016,Monday,0
8877689391,4/13/2016,Wednesday,15337
8877689391,4/14/2016,Thursday,21071
8877689391,4/15/2016,Friday,13375
8877689391,4/16/2016,Saturday,29204
8877689391,4/17/2016,Sunday,15118
8877689391,4/18/2016,Monday,11409
8877689391,4/19/2016,Tuesday,18748
8877689391,4/20/2016,Wednesday,19881
8877689391,4/21/2016,Thursday,19377
8877689391,4/22/2016,Friday,18225
8877689391,4/23/2016,Saturday,11191
8877689391,4/24/2016,Sunday,16660
8877689391,4/25/2016,Monday,12957
8877689391,4/26/2016,Tuesday,11070
8877689391,4/27/2016,Wednesday,23603
8877689391,4/28/2016,Thursday,14885
8877689391,4/29/2016,Friday,9700
8877689391,4/30/2016,Saturday,27710
8877689391,5/1/2016,Sunday,10890
8877689391,5/2/2016,Monday,4699
8877689391,5/3/2016,Tuesday,10791
8877689391,5/4/2016,Wednesday,18165
8877689391,5/5/2016,Thursday,14055
8877689391,5/6/2016,Friday,21622
8877689391,5/7/2016,Saturday,12212
8877689391,5/8/2016,Sunday,10665
8877689391,5/9/2016,Monday,20156
8877689391,5/10/2016,Tuesday,10693
8877689391,5/11/2016,Wednesday,21391
8877689391,5/12/2016,Thursday,7577
